"";"comment";"commenting_person_id";"negative_score";"comment_id";"article_name";"positive_score";"time";"date";"article_id"
"27605";"Příběh toho veterináře je úplně učebnicový - měl diplom, měl budoucnost. Jenže pak se komusi za oceánem znelíbil prezident Asad a bylo po budoucnosti. Kdo rozpoutal a zcela otevřeně podporoval a financoval válku proti Asadovi? USA! A kdo za to teď platí účet v podobě starostí s vlnami uprchlíků a zhoršení vlastní bezpečnosti? EU! A přesto se tady pořád najde dost hlupáků nebo placených kolaborantů, kteří tohle svinstvo obhajují a chtějí aby se rozšiřovalo dál. A běda když má někdo jiný názor, to je z něj hned nepřítel demokracie.
";93519;"−3";70490558;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";11;"9:09";"7.2.2015";"A150206_081152_zahranicni_ert"
"27606";"Dle mého názoru je to proto, že máme zákony které umožňuji nepracovat a pobírat dávky.<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";86351;"0";70490523;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";9;"9:06";"7.2.2015";"A150206_081152_zahranicni_ert"
"27607";"Prisat se na tamni socialni system, ktery je pro tyto typky dost stedry:(
";67251;"0";70490519;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";8;"9:06";"7.2.2015";"A150206_081152_zahranicni_ert"
"27608";"Kdyz se tak chce Ahmed vratit zpatky, urcite neni problem ho nalozit do prvniho humanitarniho letadla na blizky vychod a splnit mu to:)
";67251;"0";70490499;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"9:05";"7.2.2015";"A150206_081152_zahranicni_ert"
"27609";"Naši humanisté a pravdoláskaři by měli jít všem příkladem a ukázat zbytku republiky jak má každý doma aspoň 10 uprchlíků o které se stará a sponzoruje ze svého. <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile4.gif"" alt="";-D"">
";86351;"−1";70490498;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";12;"9:04";"7.2.2015";"A150206_081152_zahranicni_ert"
"27610";"Kdyz se tak chce Ahmed vratit, urcite neni problem ho nalozit do prvniho humanitarniho letadla na blizky vychod a splnit mu to.
";67251;"0";70490481;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"9:03";"7.2.2015";"A150206_081152_zahranicni_ert"
"27611";"Kdyby jen okradli...:(
";67251;"0";70490458;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"9:00";"7.2.2015";"A150206_081152_zahranicni_ert"
"27612";"co v té islamistické Británii chtějí hledat za štěstí
";66877;"0";70490419;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";4;"8:56";"7.2.2015";"A150206_081152_zahranicni_ert"
"27613";"..a ta Pandorina skrinka uz ma pekne vyvracene panty, bojim se, ze uz nepujde zavrit....<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";67713;"0";70490238;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"8:39";"7.2.2015";"A150206_081152_zahranicni_ert"
"27614";"http://www.reflex.cz/clanek/zpravy/61945/mame-prijimat-imigranty-nikdo-nikdy-nikomu-nepomohl-tim-ze-sam-sebe-znicil.html
";16786;"0";70490074;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";10;"8:22";"7.2.2015";"A150206_081152_zahranicni_ert"
"27615";"Podle článku jsou  obyvatelé Calais smutní. To je fakt výstižné  :-). Jsem zvědavá, kdy tyhle zoufalce začnou posílat k nám.
";16786;"0";70490048;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";10;"8:19";"7.2.2015";"A150206_081152_zahranicni_ert"
"27616";"Mám nápad, udělat uprchlický tábor z Evropského parlamentu. Každý poslanec by mohl mít několik asistentů z jejich řad
";53454;"0";70490026;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";16;"8:17";"7.2.2015";"A150206_081152_zahranicni_ert"
"27617";"Proč to pouští do EU?
";53454;"0";70489991;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";7;"8:14";"7.2.2015";"A150206_081152_zahranicni_ert"
"27618";"Proč tito zoufalci nejdou do Kataru, SAE a dalších ? Jsou to přece mírumilovné muslimské země spoustou našich peněz za ropu. Když mají na to, pořádat různá drahá sportovní MS, můžou najít peníze i pro uprchlíky než se u nich situace uklidní. Proč se nepíše o tom z jakých důvodů si uprchlíci vybiraji Evropu.
";99425;"0";70489942;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";15;"8:05";"7.2.2015";"A150206_081152_zahranicni_ert"
"27619";"omlouvam se za minus, chtel jsem dat plus, preklikl jsem se
";76123;"0";70489825;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"7:42";"7.2.2015";"A150206_081152_zahranicni_ert"
"27620";"Protože tady jim nikdo do ""spinavych ciganu"" nenada, tam ano..
";33527;"0";70489810;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"7:38";"7.2.2015";"A150206_081152_zahranicni_ert"
"27621";"Děravý stan,paralen..ano,to je Evropa..
";33527;"0";70489793;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";4;"7:36";"7.2.2015";"A150206_081152_zahranicni_ert"
"27622";"To není danajský dar.....To je otevřená Pandořina skříň<img class=""smiley"" src=""http://gidnes.cz/u/disk/krik1.gif"" alt=""!""><img class=""smiley"" src=""http://gidnes.cz/u/disk/krik1.gif"" alt=""!""><img class=""smiley"" src=""http://gidnes.cz/u/disk/krik1.gif"" alt=""!"">
";66060;"0";70489738;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";10;"7:24";"7.2.2015";"A150206_081152_zahranicni_ert"
"27623";"Předpokládám, že se uprchlíci nezapomenou několikrát denně otočit na východ a pomodlit. Jen se divím, že jim ten jejich nepomůže....
";20162;"0";70489735;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";8;"7:23";"7.2.2015";"A150206_081152_zahranicni_ert"
"27624";"Co mi nejde do hlavy a pořád se musím ptát, proč nejdou do některé z bohatých muslimských zemí a táhnou se až do Evropy, kde je nikdo nechce<img class=""smiley"" src=""http://gidnes.cz/u/disk/kukuc.gif"" alt=""8-o""><img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";33409;"0";70489695;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";8;"7:13";"7.2.2015";"A150206_081152_zahranicni_ert"
"27625";"A pak se diví, že to někdo jako Breivik vezme do vlastních rukou a lidi, kteří mu úmyslně ničí vlast a dělají z ní skládku jde střílet. (A je naprosto jedno, že ABB byl ve vedlejším státě, situace je tam stejná a pohnutky k činu jsou stejné)
";82864;"−1";70489638;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";12;"6:46";"7.2.2015";"A150206_081152_zahranicni_ert"
"27626";"řešení tohoto problému má 9mm
ale nečekat až na vnitrozemí Evropy
Máš bumážku, pojď dál, nemáš ? Potom se otoč a mazé zpátky nebo zkusíme esi umíš tančit.
";14091;"0";70489606;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";4;"6:35";"7.2.2015";"A150206_081152_zahranicni_ert"
"27627";"Všichni sou tak strašně hodní. Všichni mají tak strašně rádi svou rodnou zem.
Tak proč tak zbaběle zdrhají dyž je jejich vlast potřebuje ? Proč si nejsou schopni svoji otčinu uchránit před jejich nepřáteli ? Proč čekají že jejich boj za ně vybojuje někdo jiný ? 
Takovíto lidé ztrácí právo na svobodu a holt budou žít v područí silnějšího. Tím, že takovýmto lidem pomůžeme způsobem Evropa vás všechny vítá s otevřenou náručí, to je danajský dar.
";14091;"−1";70489592;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";29;"6:28";"7.2.2015";"A150206_081152_zahranicni_ert"
"27628";"Ano, maji kratkou pamet.
";98301;"0";70489579;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";1;"6:23";"7.2.2015";"A150206_081152_zahranicni_ert"
"27629";"A kolik lidi (Evropanu) by chtelo mit taky normalni zivot a maji smulu i ve svych zemich. Mame v Evrope spoustu svych problemu.
";98301;"0";70489575;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";10;"6:22";"7.2.2015";"A150206_081152_zahranicni_ert"
"27630";"Tablet
";98301;"0";70489566;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"6:18";"7.2.2015";"A150206_081152_zahranicni_ert"
"27631";"Dneska jim pomůžeš, zítra tě okradou.
";59661;"0";70489565;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";23;"6:18";"7.2.2015";"A150206_081152_zahranicni_ert"
"27632";"Tak panu Ahmedovi se tady nelibi a nejradeji by odjel zpet do Syrie. To je zajimave.
";98301;"0";70489556;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";10;"6:17";"7.2.2015";"A150206_081152_zahranicni_ert"
"27633";"Pěkná diskuze. Ale uvědomujete si, že být toto ve Švédsku, tak má většina diskutujících na krku trestný čin. Nezbývá tedy než doufat, že švédský zákon o zákazu kritiky imigrace nebude příliš brzy ""harmonizován"" do legislativ ostatních států naší hrdinné EU.
";96336;"0";70489454;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";12;"5:00";"7.2.2015";"A150206_081152_zahranicni_ert"
"27634";"Další manipulativní článek, který nám má podprahově sdělit, že ti uprchlíci jsou vlastně hodní, chudáci, ubožáci, máme se o ně postarat apod! .... Stačí citace: „Tohle je tady lék na každou nemoc. Dávají nám to na všechno. Hlavu, ruce, nohy, malárii. Tohle, že je Evropa?“.. a co by jako chtěl??? A kdo to má za něj platit????
";14615;"−2";70489329;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";19;"3:11";"7.2.2015";"A150206_081152_zahranicni_ert"
"27635";"Mají zodpovědnost za svůj vlastní život. Když se rozhodli riskovat, musí počítat, že o něj mohou přijít. Evropani jsou blázni...
";25603;"0";70489276;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";3;"2:37";"7.2.2015";"A150206_081152_zahranicni_ert"
"27636";"Kdo přišel na to, že Evropa pořád musí hostit kdejakého lukostřelce z divočiny???? Proč nás mají jejich životy zajímat? Proč se máme pořád dojímat nad kdejakým Ahmedem? Evropa není nafukovací a ani rozpočty nekonečné, pardon....
";63197;"0";70489233;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";38;"2:18";"7.2.2015";"A150206_081152_zahranicni_ert"
"27637";"Už mě ten evropskej ""při zdi"" postoj fakt nebaví. Ustupuje se hordě uprchlíků, ustupuje se Putinovi. Evropa je zbabělá a nepoučitelná...
";49900;"−1";70489203;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";12;"2:06";"7.2.2015";"A150206_081152_zahranicni_ert"
"27638";"Relativní blahobyt, který si dopřávají Evropané, nebyl vždy jistotou, naopak byl doslova vydřen a vybojován za cenu nemálo životů a úsilí našich předků. Tito lidé z Afriky a arabských zemí nemají žádné právo si nárokovat ""lepší život"" v Evropě, jako by to byla snad samozřejmost. Bohužel se tak k tomu přistupuje a výsledek je takový, že se tito lidi chovají vůči hostitelské zemi nevděčně a drze mluví o jakési ""cti"" jako tenhleten Achmed. Přece když přijede s holou zadnicí a kusem papíru ze Sýrie, tak přeci nemyslí vážně, že se před ním budou všichni klanět, dostane byt na příděl a občanství hostitelské země. Prej ""čest"".
";97025;"0";70489187;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";35;"1:58";"7.2.2015";"A150206_081152_zahranicni_ert"
"27639";"Protože v Anglii má šanci na sociální dávky, zatímco v Sýrii...
";17626;"0";70489148;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"1:48";"7.2.2015";"A150206_081152_zahranicni_ert"
"27640";"Tak to zkuste
";94390;"0";70489132;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"1:44";"7.2.2015";"A150206_081152_zahranicni_ert"
"27641";"on zas ten prevoz do evropy pro ne neni tak levny, bud ho to prestane bavit, nebo mu dojdou penize. A v momente kdy se to rozkrikne to ostatni prestanou i jenom zkouset...
";650;"0";70489131;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"1:44";"7.2.2015";"A150206_081152_zahranicni_ert"
"27642";"na co zed. Zkratka kazdeho ilegala bez vyjimky nalozit a vratit zpatky.
";650;"0";70489116;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"1:41";"7.2.2015";"A150206_081152_zahranicni_ert"
"27643";"Proboha, umíte číst? Psal jsem něco o Mexičanech??? Právě, že si CBP zjistí odkud pochází, a pokud je to např. z Hondurasu nebo Guatemaly (v poslední době nejhojnější imigrace), tak je velmi rychle vracejí do země původu, tedy nikoliv pres hranici do Mexika, ale přímo do toho Hondurasu a Guatemaly.
";49900;"0";70489091;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"1:36";"7.2.2015";"A150206_081152_zahranicni_ert"
"27644";"vite co znamena ta ""ochrana hranic"" v italskem, potazmo EU podani? Jim totiz vadi, ze se tech imigrantu moc utopi, ta ""ochrana"" tudiz spociva v tom najit je, prelozit na lode pobrezni straze a odvezt do italie do bezpeci uprchlickeho tabora...<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";650;"0";70489077;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"1:33";"7.2.2015";"A150206_081152_zahranicni_ert"
"27645";"to asi situaci neznate, vetsina tech co prekroci mexicko-americkou hranici nejsou uz davno Mexicane, ale lide ze stredni Ameriky. A presmoc je zase nevraceji.
";37611;"0";70489058;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"1:29";"7.2.2015";"A150206_081152_zahranicni_ert"
"27646";"To říká ten pravej :-D
";78781;"0";70489049;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"1:28";"7.2.2015";"A150206_081152_zahranicni_ert"
"27647";"Lituji, že jste to nepochopil, ale měl jsem samozřejmě na mysli imigranty z chudých zemí jižní Ameriky, se kterými se Američané vůbec nemažou a deportují je do země původu. Evropa v analogické situaci s imigranty ze severní Afriky není schopna jednat stejně razantně.
";49900;"0";70489027;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"1:23";"7.2.2015";"A150206_081152_zahranicni_ert"
"27648";"Do USA se v moderní době snaží překročit Mexické hranice.
";84304;"0";70489022;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"1:22";"7.2.2015";"A150206_081152_zahranicni_ert"
"27649";"Jestli nám teď bude líto investovat do té zdi, ztratíme brzy mnohem více.
";96336;"0";70489013;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";5;"1:19";"7.2.2015";"A150206_081152_zahranicni_ert"
"27650";"Protože ze severu Afriky je to do EU přece jen na tý lodi docela kousek. Oproti USA...že? Takže asi takhle se tam dostanou...
";63094;"−5";70489009;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";0;"1:17";"7.2.2015";"A150206_081152_zahranicni_ert"
"27651";"oni tam delali takove problemy jako tihle uprchlici? a domorodci z nich meli take strach?
";19055;"0";70488993;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";4;"1:14";"7.2.2015";"A150206_081152_zahranicni_ert"
"27652";"jo jo. viděl jsem. jeden čmoud drží šutr a naznačuje na řidiče pst, jako ať drží ústa nebo mu hodí ten šutr do skla. Mezitím ostatní řežou plachtu a lezou do návěsu...
";63094;"0";70488991;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";2;"1:13";"7.2.2015";"A150206_081152_zahranicni_ert"
"27653";"Chápu, že ti lidé chtějí jenom normální život, může mi to být líto, ale prostě mají smůlu. Jak je ale možné, že se v takových počtech vůbec dostanou do EU??? Do USA by neměli nejmenší šanci vůbec překročit hranici. V USA si prostě svůj blahobyt a svou bezpečnost umějí hlídat. V EU to nikdo nedělá a tím si zaděláváme do budoucna na obrovské problémy...
";49900;"0";70488990;"Calais je zaplaveno uprchlíky. Touží po Británii, místní mají strach";18;"1:13";"7.2.2015";"A150206_081152_zahranicni_ert"
"85063";"chápu že je vyloví ,jsme lidi,ale nechápu proč je vezou do Itálie a ne do Libye.
";14529;"−1";70571432;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";29;"11:24";"11.2.2015";"A150211_104333_zahranicni_vez"
"85064";"A Kaddáfí se tomu (v pekle) směje.
";9232;"0";70571410;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";15;"11:23";"11.2.2015";"A150211_104333_zahranicni_vez"
"85065";"Tak teď nevím, jestli dát plus nebo mínus.
";32459;"0";70571301;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:19";"11.2.2015";"A150211_104333_zahranicni_vez"
"85066";"Jako aby těch uprchlíků zachránili víc? <img class=""smiley"" src=""http://gidnes.cz/u/disk/rvoun.gif"" alt="";-O"">
";32459;"0";70571264;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:17";"11.2.2015";"A150211_104333_zahranicni_vez"
"85067";"Existuje.
";32459;"0";70571247;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";5;"11:17";"11.2.2015";"A150211_104333_zahranicni_vez"
"85068";"A znovu - co dělají libyjští občané u břehů Itálie...?
";87812;"0";70571199;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";14;"11:15";"11.2.2015";"A150211_104333_zahranicni_vez"
"85069";"zcela jistě je to smutné. Jejich smrt je tragédie. Litovat ovšem, že nedorazili do Evropy už je ovšem zpochybnitelné...nebo obviňovat Evropu z jejich smrti
";43610;"0";70571026;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";10;"11:07";"11.2.2015";"A150211_104333_zahranicni_vez"
"85070";"A znovu: co dělá italská pobřežní hlídka u libyjského pobřeží? <img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";61206;"−1";70571022;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";18;"11:07";"11.2.2015";"A150211_104333_zahranicni_vez"
"85071";"Ja bych to videl tak, ze by se treba na jihu Italie postavil pristav pro hlidkove lode. Vsechny staty EU by dodavali vojaky a penize. Aspon by jsme meli namornictvo.
Taliani to sami neutahnou.
";16895;"−1";70571019;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";2;"11:07";"11.2.2015";"A150211_104333_zahranicni_vez"
"85072";"Neexistuje dobré řešení.<img class=""smiley"" src=""http://gidnes.cz/u/disk/rukaoff.gif"" alt=""Rv"">
";35379;"−3";70570990;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";3;"11:06";"11.2.2015";"A150211_104333_zahranicni_vez"
"85073";"Smutné?
";30246;"0";70570933;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"11:04";"11.2.2015";"A150211_104333_zahranicni_vez"
"85074";"Ono by to vyšlo i levněji, stačí 2-3 bojové lodě, helikoptéry a všechna neoznačená plavidla vracet do Afriky.
";10664;"0";70570807;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"10:58";"11.2.2015";"A150211_104333_zahranicni_vez"
"85075";"Krutý osud pro ty lidi, život má člověk jen jeden. Avšak pro Evropu bych to jako tragédii neviděl. Už tak je zde až moc ....
";10664;"0";70570715;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";22;"10:55";"11.2.2015";"A150211_104333_zahranicni_vez"
"85076";"nojo, nejdriv to tam rozvrtame, a pak se divime
";15156;"−3";70570702;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";3;"10:54";"11.2.2015";"A150211_104333_zahranicni_vez"
"85077";"Minové pole okolo Afriky a je po ptákách...
";87812;"−3";70570699;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";11;"10:54";"11.2.2015";"A150211_104333_zahranicni_vez"
"85078";"<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile8.gif"" alt="":-)"">
";38434;"0";70570686;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";2;"10:53";"11.2.2015";"A150211_104333_zahranicni_vez"
"85079";"Odkud ty lodě pořád berou?
";94720;"0";70570639;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";10;"10:51";"11.2.2015";"A150211_104333_zahranicni_vez"
"85080";"Budeme zase obviňovat Evropu z toho, že si neumí pohlídat hranice a přidáme na to další peníze?
";43610;"0";70570510;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"10:46";"11.2.2015";"A150211_104333_zahranicni_vez"
"85081";"Blíží se doba, kdy by toto mělo přestat.
";98279;"0";70612431;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"0:07";"13.2.2015";"A150211_104333_zahranicni_vez"
"85082";"V Africe si očividně myslí, že bohatství Evropy vzniká jen tak samo od sebe a tudíž je máme povinnost živit. To co dnes máme vydřely generace před námi a každá pokladnice má své dno. Jenže to očividně nikoho netrápí! Politikům je jedno, že demograficky mění Evropu, hlavně že imigranti výměnou za sociální podporu hodí hlas do urny. ""Lidskoprávníci"" přisátí na státní penězovody mají svým etnobyznysem taky zajištěnou obživu, tak co by je mělo trápit. A ty bílý rasisto a xenofobe makej a plať daně, ať nám ta pokladnice nevyschne...
";61235;"0";70594975;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"10:34";"12.2.2015";"A150211_104333_zahranicni_vez"
"85083";"Navštivte nově vznikající stránky české odnože hnutí Pegida - Vlastenečtí Evropané proti islamizaci Západu - PegidaCZE - www.facebook.com/PegidaCZE
";53098;"0";70579347;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"15:58";"11.2.2015";"A150211_104333_zahranicni_vez"
"85084";"Na co je vlastně Shengenská hranice,odpověď je jednoduchá na ho-no.
";74405;"0";70577495;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";1;"15:06";"11.2.2015";"A150211_104333_zahranicni_vez"
"85085";"zprávy tohoto typu by měly být zakázané !
Už vidím ten počet sluníčkářů řvát jak musíme ty uprchlíky rychle a bezpečně dopravovat do Evropy <img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!""><img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!""><img class=""smiley"" src=""http://gidnes.cz/u/disk/krik2.gif"" alt=""!!"">
";86294;"−1";70577280;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"14:59";"11.2.2015";"A150211_104333_zahranicni_vez"
"85086";"Za smrt těch lidí může Kadáfí, přestože měl silnou pravidelnou, dobře vycvičenou armádu, tak se nechal porazit a odstranit pár stovkami vzbouřenců. Kdyby zůstal u moci, tak se do Evropy tito běženci přes jeho území nedostali.
";66372;"0";70576747;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"14:43";"11.2.2015";"A150211_104333_zahranicni_vez"
"85087";"jojo, charlotta sami má pravdu ... hrozná a obrovská tragédie ... jdu si ze zoufalství otevřít nějakou flašku ... ale mám doma jenom šampaňský ... hodí se to ??
";24353;"0";70576520;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"14:36";"11.2.2015";"A150211_104333_zahranicni_vez"
"85088";"Islám dobude ....
";6372;"0";70574428;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"13:22";"11.2.2015";"A150211_104333_zahranicni_vez"
"85089";"U Lampedusy, která je italská a je hlavním cílem afrických uprchlíků. Koukněte sem: 
http://news.bbcimg.co.uk/media/images/70613000/gif/_70613301_mediterranean_migration_routes_976.gif
";25613;"0";70574354;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"13:19";"11.2.2015";"A150211_104333_zahranicni_vez"
"85090";"Ať neprchají nikam, doma žili celý staletí, tak ať si udělají pořádek doma!
";11798;"0";70574275;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";2;"13:16";"11.2.2015";"A150211_104333_zahranicni_vez"
"85091";"U Libye? Snad neprchali do Afriky!
";11798;"0";70574247;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"13:15";"11.2.2015";"A150211_104333_zahranicni_vez"
"85092";"EU ma na rukou krev techto lidi. pokud by takove pokusy od zacatku resila jejich okamzitym navratem zpet na misto vypluti, tihle lide by se pravdepodobne do te kocabky nikdy nenalodili.
";19055;"0";70574072;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";14;"13:09";"11.2.2015";"A150211_104333_zahranicni_vez"
"85093";"Nevím jestli je možné aby Evropa uživila Afriku a část Asie, nevím jestli se sem k nám ty miliony vejdou.
";80461;"0";70574037;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";5;"13:08";"11.2.2015";"A150211_104333_zahranicni_vez"
"85094";"Proč neemigrují do přebohaté Saudské Arábie nebo SAE ke svým souvěrcům ?
Suez je úzký a klidný. Tohle  by je nepotkalo.
Asi proto, že tam nemají tak idiotské vůdce  jako EU <img class=""smiley"" src=""http://gidnes.cz/u/disk/nosmile1.gif"" alt="";-€"">
";42343;"0";70573903;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";8;"13:03";"11.2.2015";"A150211_104333_zahranicni_vez"
"85095";"no jo, stalo se a stane<img class=""smiley"" src=""http://gidnes.cz/u/disk/smile6.gif"" alt="":-/"">
";91499;"0";70573726;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"12:56";"11.2.2015";"A150211_104333_zahranicni_vez"
"85096";"Připisuje se to i Arafatovi
";41560;"0";70573646;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"12:53";"11.2.2015";"A150211_104333_zahranicni_vez"
"85097";"Zachránit je měli, to ano. Ale dát jim kus chleba a poslat je zpátky. Oni sem většinou nejedou za prací, ale sociálním systémem, který ""doma"" nemají.Kdyby se to dělalo pořád, tak by si mnozí imigraci rozmysleli.Ale jak je jednou evropský kontinet přijme, už se jich nezbaví. I humanita má své hranice.
";43693;"0";70572943;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";17;"12:27";"11.2.2015";"A150211_104333_zahranicni_vez"
"85098";"Podívejte se kolik padá letadel a lidi pořád létají. Prostě doufají, že tomu jejich stroji se to nestane a provozovatel toho letadla (nebo lodi) se je snaží přesvědčit o tom samém.
Aby to mělo odrazující účinek, musel byste potápět striktně všechny lodi.
";25613;"0";70572941;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"12:27";"11.2.2015";"A150211_104333_zahranicni_vez"
"85099";"co potopit pár lodí už před naloděním uprchlíků, neříkejte mi že tam nejsou žádní agenti nebo informátoři.
";12948;"0";70572776;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";7;"12:20";"11.2.2015";"A150211_104333_zahranicni_vez"
"85100";"Presne tak.
";70773;"0";70572713;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";0;"12:17";"11.2.2015";"A150211_104333_zahranicni_vez"
"85101";"Budiž toto jako odstrašující příklad pro ostatní návštěvníky. Ať to nezkouseji. 80% z nich je na dávkách...
";79829;"0";70572683;"U Libye ztroskotaly lodi s uprchlíky, zahynulo až 300 lidí";10;"12:15";"11.2.2015";"A150211_104333_zahranicni_vez"
