"";"category";"commenting_person_id";"positive_reaction";"comment_id";"time";"date";"article_id";"reacting_person_id"
"106212";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";65643
"106213";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";63312
"106214";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";33042
"106215";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";11804
"106216";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";13394
"106217";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";39064
"106218";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";56183
"106219";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";5212
"106220";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";21793
"106221";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";22826
"106222";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";48568
"106223";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";69226
"106224";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";35832
"106225";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";79421
"106226";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";99087
"106227";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";27384
"106228";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";46041
"106229";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";64035
"106230";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";53523
"106231";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";78285
"106232";"zahranicni";44462;1;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";5708
"106233";"zahranicni";44462;0;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";31384
"106234";"zahranicni";44462;0;70486084;"20:57";"6.2.2015";"A150206_081152_zahranicni_ert";66477
"106235";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";84214
"106236";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";19055
"106237";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";46494
"106238";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";20174
"106239";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";25874
"106240";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";83623
"106241";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";63639
"106242";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";650
"106243";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";79793
"106244";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";23585
"106245";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";60246
"106246";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";26162
"106247";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";71316
"106248";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";2494
"106249";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";78261
"106250";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";86953
"106251";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";36791
"106252";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";47188
"106253";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";38585
"106254";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";62704
"106255";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";48286
"106256";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";47697
"106257";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";43481
"106258";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";44462
"106259";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";32461
"106260";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";49900
"106261";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";79389
"106262";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";60193
"106263";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";94691
"106264";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";87484
"106265";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";75650
"106266";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";40655
"106267";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";33611
"106268";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";59527
"106269";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";51921
"106270";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";56183
"106271";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";21793
"106272";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";58449
"106273";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";14249
"106274";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";35832
"106275";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";5406
"106276";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";79421
"106277";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";27384
"106278";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";46041
"106279";"zahranicni";88093;1;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";78285
"106280";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";31508
"106281";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";60127
"106282";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";48286
"106283";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";46055
"106284";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";57854
"106285";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";75650
"106286";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";56183
"106287";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";14249
"106288";"zahranicni";94577;1;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";27384
"106289";"zahranicni";94577;0;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";31161
"106290";"zahranicni";94577;0;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";67907
"106291";"zahranicni";94577;0;70487639;"22:41";"6.2.2015";"A150206_081152_zahranicni_ert";78285
"106292";"zahranicni";88093;0;70486721;"21:38";"6.2.2015";"A150206_081152_zahranicni_ert";22925
"106293";"zahranicni";67907;1;70487645;"22:42";"6.2.2015";"A150206_081152_zahranicni_ert";78285
"106294";"zahranicni";67907;0;70487645;"22:42";"6.2.2015";"A150206_081152_zahranicni_ert";60127
"106295";"zahranicni";67907;0;70487645;"22:42";"6.2.2015";"A150206_081152_zahranicni_ert";57854
"106296";"zahranicni";62704;1;70486140;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";2494
"106297";"zahranicni";62704;1;70486140;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";72212
"106298";"zahranicni";62704;1;70486140;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";78285
"106299";"zahranicni";62704;0;70486140;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";31384
"106300";"zahranicni";62704;0;70486140;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";33109
"106301";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";94377
"106302";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";29538
"106303";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";71323
"106304";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";79793
"106305";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";60246
"106306";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";96374
"106307";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";3221
"106308";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";71316
"106309";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";2494
"106310";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";86208
"106311";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";88199
"106312";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";78261
"106313";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";68906
"106314";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";24797
"106315";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";69086
"106316";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";78198
"106317";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";60127
"106318";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";48286
"106319";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";14529
"106320";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";85747
"106321";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";27296
"106322";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";43481
"106323";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";82640
"106324";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";44462
"106325";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";22900
"106326";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";8455
"106327";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";13804
"106328";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";40457
"106329";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";94691
"106330";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";35379
"106331";"zahranicni";37611;1;70486141;"21:02";"6.2.2015";"A150206_081152_zahranicni_ert";75650
